    Time(yr)   SMco2_tot(kg)   AQco2_tot(kg)
  0.3107E+03      0.2439E+02      0.1570E+11
  0.3109E+03      0.2446E+02      0.1570E+11
  0.3118E+03      0.2478E+02      0.1571E+11
  0.3130E+03      0.2517E+02      0.1572E+11
  0.3141E+03      0.2553E+02      0.1573E+11
  0.3154E+03      0.2666E+02      0.1574E+11
  0.3167E+03      0.2713E+02      0.1575E+11
  0.3180E+03      0.2764E+02      0.1576E+11
  0.3191E+03      0.2800E+02      0.1577E+11
  0.3203E+03      0.2842E+02      0.1579E+11
  0.3217E+03      0.3156E+02      0.1580E+11
  0.3228E+03      0.3226E+02      0.1581E+11
  0.3238E+03      0.3287E+02      0.1582E+11
  0.3249E+03      0.3349E+02      0.1586E+11
  0.3258E+03      0.3400E+02      0.1587E+11
  0.3268E+03      0.3460E+02      0.1588E+11
  0.3278E+03      0.3516E+02      0.1589E+11
  0.3288E+03      0.3573E+02      0.1589E+11
  0.3297E+03      0.3623E+02      0.1591E+11
  0.3307E+03      0.4249E+02      0.1592E+11
  0.3316E+03      0.4350E+02      0.1593E+11
  0.3326E+03      0.4456E+02      0.1594E+11
  0.3336E+03      0.4565E+02      0.1595E+11
  0.3340E+03      0.4608E+02      0.1595E+11
  0.3349E+03      0.4709E+02      0.1596E+11
  0.3358E+03      0.4811E+02      0.1597E+11
  0.3366E+03      0.4900E+02      0.1597E+11
  0.3373E+03      0.4976E+02      0.1598E+11
  0.3380E+03      0.5052E+02      0.1598E+11
  0.3387E+03      0.5131E+02      0.1599E+11
  0.3394E+03      0.5206E+02      0.1600E+11
  0.3401E+03      0.5277E+02      0.1600E+11
  0.3407E+03      0.5346E+02      0.1601E+11
  0.3409E+03      0.5366E+02      0.1601E+11
  0.3416E+03      0.6501E+02      0.1601E+11
  0.3423E+03      0.6629E+02      0.1602E+11
  0.3429E+03      0.6748E+02      0.1602E+11
  0.3436E+03      0.6879E+02      0.1603E+11
  0.3441E+03      0.6976E+02      0.1604E+11
  0.3449E+03      0.7111E+02      0.1604E+11
  0.3455E+03      0.7225E+02      0.1605E+11
  0.3461E+03      0.7329E+02      0.1605E+11
  0.3467E+03      0.7444E+02      0.1606E+11
  0.3474E+03      0.7563E+02      0.1606E+11
  0.3480E+03      0.7670E+02      0.1607E+11
  0.3488E+03      0.7800E+02      0.1607E+11
  0.3495E+03      0.7922E+02      0.1608E+11
  0.3500E+03      0.8011E+02      0.1608E+11
  0.3507E+03      0.8110E+02      0.1609E+11
  0.3513E+03      0.8212E+02      0.1609E+11
  0.3519E+03      0.8300E+02      0.1610E+11
  0.3524E+03      0.8386E+02      0.1610E+11
  0.3531E+03      0.8486E+02      0.1611E+11
  0.3537E+03      0.8576E+02      0.1611E+11
  0.3543E+03      0.8663E+02      0.1612E+11
  0.3549E+03      0.8743E+02      0.1612E+11
  0.3555E+03      0.8825E+02      0.1613E+11
  0.3562E+03      0.8909E+02      0.1613E+11
  0.3567E+03      0.8977E+02      0.1613E+11
  0.3574E+03      0.9063E+02      0.1614E+11
  0.3580E+03      0.9137E+02      0.1614E+11
  0.3586E+03      0.9207E+02      0.1615E+11
  0.3592E+03      0.9281E+02      0.1615E+11
  0.3598E+03      0.9344E+02      0.1616E+11
  0.3604E+03      0.9410E+02      0.1616E+11
  0.3610E+03      0.9470E+02      0.1617E+11
  0.3616E+03      0.9531E+02      0.1617E+11
  0.3621E+03      0.9585E+02      0.1617E+11
  0.3627E+03      0.9640E+02      0.1618E+11
  0.3633E+03      0.9693E+02      0.1618E+11
  0.3637E+03      0.9734E+02      0.1619E+11
  0.3642E+03      0.9776E+02      0.1619E+11
  0.3647E+03      0.9821E+02      0.1619E+11
  0.3652E+03      0.9864E+02      0.1620E+11
  0.3657E+03      0.9902E+02      0.1620E+11
  0.3661E+03      0.9941E+02      0.1620E+11
  0.3666E+03      0.9978E+02      0.1621E+11
  0.3671E+03      0.1002E+03      0.1621E+11
  0.3675E+03      0.1011E+03      0.1621E+11
  0.3679E+03      0.1015E+03      0.1622E+11
  0.3683E+03      0.1018E+03      0.1622E+11
  0.3688E+03      0.1022E+03      0.1622E+11
  0.3692E+03      0.1025E+03      0.1623E+11
  0.3697E+03      0.1029E+03      0.1623E+11
  0.3702E+03      0.1033E+03      0.1623E+11
  0.3705E+03      0.1036E+03      0.1624E+11
  0.3710E+03      0.1039E+03      0.1624E+11
  0.3714E+03      0.1042E+03      0.1624E+11
  0.3717E+03      0.1045E+03      0.1624E+11
  0.3720E+03      0.1047E+03      0.1625E+11
  0.3723E+03      0.1049E+03      0.1625E+11
  0.3728E+03      0.1053E+03      0.1625E+11
  0.3733E+03      0.1056E+03      0.1625E+11
  0.3736E+03      0.1083E+03      0.1626E+11
  0.3741E+03      0.1088E+03      0.1626E+11
  0.3746E+03      0.1092E+03      0.1626E+11
  0.3750E+03      0.1096E+03      0.1627E+11
  0.3754E+03      0.1100E+03      0.1627E+11
  0.3758E+03      0.1104E+03      0.1627E+11
  0.3762E+03      0.1107E+03      0.1627E+11
  0.3766E+03      0.1111E+03      0.1628E+11
  0.3770E+03      0.1114E+03      0.1628E+11
  0.3774E+03      0.1118E+03      0.1628E+11
  0.3778E+03      0.1303E+03      0.1629E+11
  0.3782E+03      0.1307E+03      0.1629E+11
  0.3786E+03      0.1312E+03      0.1629E+11
  0.3790E+03      0.1317E+03      0.1629E+11
  0.3794E+03      0.1322E+03      0.1630E+11
  0.3799E+03      0.1327E+03      0.1630E+11
  0.3800E+03      0.1329E+03      0.1630E+11
  0.3802E+03      0.1331E+03      0.1630E+11
  0.3807E+03      0.1336E+03      0.1631E+11
  0.3811E+03      0.1342E+03      0.1631E+11
  0.3816E+03      0.1347E+03      0.1631E+11
  0.3820E+03      0.1353E+03      0.1631E+11
  0.3825E+03      0.1358E+03      0.1632E+11
  0.3830E+03      0.1420E+03      0.1632E+11
  0.3834E+03      0.1428E+03      0.1632E+11
  0.3839E+03      0.1436E+03      0.1633E+11
  0.3843E+03      0.1443E+03      0.1633E+11
  0.3848E+03      0.1451E+03      0.1633E+11
  0.3851E+03      0.1456E+03      0.1633E+11
  0.3854E+03      0.1462E+03      0.1634E+11
  0.3858E+03      0.1468E+03      0.1634E+11
  0.3862E+03      0.1476E+03      0.1634E+11
  0.3867E+03      0.1485E+03      0.1635E+11
  0.3872E+03      0.1492E+03      0.1635E+11
  0.3876E+03      0.1500E+03      0.1635E+11
  0.3881E+03      0.1508E+03      0.1638E+11
  0.3885E+03      0.1516E+03      0.1638E+11
  0.3890E+03      0.1524E+03      0.1638E+11
  0.3894E+03      0.1531E+03      0.1639E+11
  0.3894E+03      0.1532E+03      0.1639E+11
  0.3895E+03      0.1533E+03      0.1639E+11
  0.3901E+03      0.1544E+03      0.1643E+11
  0.3915E+03      0.1568E+03      0.1643E+11
  0.3929E+03      0.1707E+03      0.1644E+11
  0.3942E+03      0.1744E+03      0.1647E+11
  0.3956E+03      0.1782E+03      0.1648E+11
  0.3970E+03      0.1820E+03      0.1649E+11
  0.3983E+03      0.1857E+03      0.1649E+11
  0.3997E+03      0.1895E+03      0.1650E+11
  0.3997E+03      0.1896E+03      0.1650E+11
  0.4008E+03      0.1926E+03      0.1651E+11
  0.4020E+03      0.1959E+03      0.1652E+11
  0.4030E+03      0.1987E+03      0.1760E+11
  0.4042E+03      0.2020E+03      0.1766E+11
  0.4054E+03      0.2244E+03      0.1768E+11
  0.4065E+03      0.2388E+03      0.1770E+11
  0.4074E+03      0.2420E+03      0.1771E+11
  0.4086E+03      0.2463E+03      0.1772E+11
  0.4097E+03      0.2502E+03      0.1774E+11
  0.4109E+03      0.2540E+03      0.1775E+11
  0.4121E+03      0.2579E+03      0.1777E+11
  0.4132E+03      0.2614E+03      0.1783E+11
  0.4143E+03      0.2649E+03      0.1785E+11
  0.4154E+03      0.2682E+03      0.1786E+11
  0.4165E+03      0.2713E+03      0.1787E+11
  0.4176E+03      0.2743E+03      0.1789E+11
  0.4187E+03      0.2771E+03      0.1790E+11
  0.4198E+03      0.2800E+03      0.1791E+11
  0.4209E+03      0.2827E+03      0.1793E+11
  0.4212E+03      0.2834E+03      0.1793E+11
  0.4214E+03      0.2837E+03      0.1793E+11
  0.4214E+03      0.2839E+03      0.1793E+11
  0.4215E+03      0.2840E+03      0.1793E+11
  0.4215E+03      0.2841E+03      0.1794E+11
  0.4216E+03      0.2842E+03      0.1794E+11
  0.4216E+03      0.2844E+03      0.1794E+11
  0.4217E+03      0.2845E+03      0.1794E+11
  0.4217E+03      0.2846E+03      0.1794E+11
  0.4218E+03      0.2847E+03      0.1794E+11
  0.4218E+03      0.2848E+03      0.1794E+11
  0.4219E+03      0.2850E+03      0.1794E+11
  0.4220E+03      0.2852E+03      0.1794E+11
  0.4222E+03      0.2855E+03      0.1794E+11
  0.4224E+03      0.2859E+03      0.1795E+11
  0.4227E+03      0.2867E+03      0.1795E+11
  0.4233E+03      0.2880E+03      0.1796E+11
  0.4245E+03      0.2906E+03      0.1797E+11
  0.4258E+03      0.2935E+03      0.1799E+11
  0.4272E+03      0.2962E+03      0.1800E+11
  0.4285E+03      0.2987E+03      0.1802E+11
  0.4297E+03      0.3010E+03      0.1803E+11
  0.4308E+03      0.3030E+03      0.1804E+11
  0.4320E+03      0.3051E+03      0.1806E+11
  0.4332E+03      0.3072E+03      0.1807E+11
  0.4343E+03      0.3091E+03      0.1808E+11
  0.4355E+03      0.3109E+03      0.1810E+11
  0.4366E+03      0.3128E+03      0.1811E+11
  0.4378E+03      0.3147E+03      0.1812E+11
  0.4389E+03      0.3165E+03      0.1813E+11
  0.4400E+03      0.3182E+03      0.1815E+11
  0.4411E+03      0.3200E+03      0.1816E+11
  0.4417E+03      0.3211E+03      0.1817E+11
  0.4418E+03      0.3212E+03      0.1817E+11
  0.4421E+03      0.3216E+03      0.1817E+11
  0.4431E+03      0.3232E+03      0.1852E+11
  0.4442E+03      0.3250E+03      0.1853E+11
  0.4449E+03      0.3262E+03      0.1854E+11
  0.4463E+03      0.3285E+03      0.1861E+11
  0.4474E+03      0.3309E+03      0.1863E+11
  0.4486E+03      0.3330E+03      0.1864E+11
  0.4496E+03      0.3348E+03      0.1865E+11
  0.4507E+03      0.3369E+03      0.1867E+11
  0.4519E+03      0.3390E+03      0.1868E+11
  0.4531E+03      0.3411E+03      0.1870E+11
  0.4542E+03      0.3431E+03      0.1871E+11
  0.4553E+03      0.3451E+03      0.1872E+11
  0.4562E+03      0.3468E+03      0.1873E+11
  0.4573E+03      0.3514E+03      0.1875E+11
  0.4584E+03      0.3536E+03      0.1876E+11
  0.4595E+03      0.3557E+03      0.1877E+11
  0.4606E+03      0.3579E+03      0.1878E+11
  0.4614E+03      0.3595E+03      0.1880E+11
  0.4628E+03      0.3622E+03      0.1881E+11
  0.4642E+03      0.3648E+03      0.1883E+11
  0.4646E+03      0.3657E+03      0.1884E+11
  0.4652E+03      0.3667E+03      0.1884E+11
  0.4665E+03      0.3693E+03      0.1886E+11
  0.4679E+03      0.3774E+03      0.1887E+11
  0.4691E+03      0.3800E+03      0.1889E+11
  0.4702E+03      0.3825E+03      0.1890E+11
  0.4716E+03      0.4153E+03      0.1891E+11
  0.4727E+03      0.4182E+03      0.1893E+11
  0.4740E+03      0.4214E+03      0.1894E+11
  0.4754E+03      0.4247E+03      0.1896E+11
  0.4766E+03      0.4275E+03      0.1900E+11
  0.4780E+03      0.4306E+03      0.1902E+11
  0.4793E+03      0.4336E+03      0.1903E+11
  0.4807E+03      0.4474E+03      0.1905E+11
  0.4821E+03      0.4513E+03      0.1906E+11
  0.4832E+03      0.4546E+03      0.1907E+11
  0.4846E+03      0.4584E+03      0.1909E+11
  0.4858E+03      0.4616E+03      0.1910E+11
  0.4863E+03      0.4629E+03      0.1910E+11
  0.4876E+03      0.4665E+03      0.1912E+11
  0.4890E+03      0.4701E+03      0.1913E+11
  0.4904E+03      0.4736E+03      0.1914E+11
  0.4918E+03      0.4770E+03      0.1917E+11
  0.4931E+03      0.4804E+03      0.1918E+11
  0.4945E+03      0.4837E+03      0.1919E+11
  0.4959E+03      0.4869E+03      0.1921E+11
  0.4969E+03      0.4893E+03      0.1922E+11
  0.4971E+03      0.4898E+03      0.1922E+11
  0.4973E+03      0.4901E+03      0.1922E+11
  0.4974E+03      0.4903E+03      0.1922E+11
  0.4975E+03      0.4905E+03      0.1922E+11
  0.4975E+03      0.4906E+03      0.1922E+11
  0.4976E+03      0.4907E+03      0.1922E+11
  0.4976E+03      0.4908E+03      0.1923E+11
  0.4976E+03      0.4909E+03      0.1923E+11
  0.4977E+03      0.4910E+03      0.1923E+11
  0.4977E+03      0.4911E+03      0.1923E+11
  0.4978E+03      0.4913E+03      0.1923E+11
  0.4979E+03      0.4914E+03      0.1923E+11
  0.4980E+03      0.4917E+03      0.1923E+11
  0.4981E+03      0.4920E+03      0.1923E+11
  0.4983E+03      0.4924E+03      0.1923E+11
  0.4986E+03      0.4931E+03      0.1923E+11
  0.4992E+03      0.4943E+03      0.1924E+11
  0.4997E+03      0.4953E+03      0.1929E+11
  0.5000E+03      0.5141E+03      0.1930E+11
